Vib_RMS,Vib_P2P,Vib_Skewness,Vib_Kurtosis,FFT_Amp_1,FFT_Amp_2,FFT_Amp_3,Delta_T,Window_ID
0.36592433704351374,4.0586277177445105,-0.24988044832510428,0.9567128588817897,1240.3864432899845,932.2990156336615,841.9741563287981,16.978137615862835,15
0.36471324580946807,3.5780500062475,-0.22294372507144916,0.7151613556795202,1173.4532004092014,866.4104111791804,866.129967259677,16.97084131357307,16
0.37393234503463846,3.49782589806387,-0.23818191655842275,0.8801436114628793,1138.830146035708,991.7547209695492,902.6406187048331,16.940480367192844,17
0.37811331053813607,3.5552305691018002,-0.2031029785825393,0.7914298086284095,1097.3797975718255,1066.0889345208602,1057.1776287973632,16.93424856817726,18
0.36926227538491235,3.48072805892215,-0.22298682929821093,0.9646160161457784,1294.184345269418,1057.0759889877693,956.907114728226,16.932466391982466,19
0.3918839618512677,3.65680110728543,-0.2039898549797484,0.8307115716443927,1315.279047851499,1208.9404950467085,1123.1679994551173,16.95412561530181,20
0.3775397438342601,3.63259387828343,-0.25034254053216953,0.7337914582672727,1207.1743223669828,1077.6909206854589,946.8123179129487,16.968690720668295,21
0.37389454908704056,3.4516939924550902,-0.2064206424149955,0.8064265757625981,1361.540809188088,1260.5762009392472,1148.9860830230111,16.931278438765403,22
0.38104296533372756,4.01329927057884,-0.21546925491161503,0.9487733719162503,1246.0105364921687,1142.7069865269289,955.5607042334088,16.903547801110218,23
0.36798970095251804,3.83736013195608,-0.20984389585919308,0.7965623864748896,1402.5130327897173,1152.0980827284736,1085.3528349009614,16.87721163088019,24
0.37456309306675756,3.57344838061876,-0.2111405744545718,0.8040734059381784,1382.652374531087,1248.1032718690526,1197.1729234041559,16.844447501756168,25
0.3676815426772055,3.51125947976047,-0.22370837627279708,1.0911498266153075,1342.1595318952288,1109.9917793650316,955.8796457410838,16.833761904863227,26
0.3698710407288442,3.29801430479042,-0.21895639373149112,0.7166270780248385,1116.127441142312,1078.5244556456428,951.0819376478684,16.822814886941572,27
0.3652322594733282,3.60314590898204,-0.2044541496708265,0.7749880315537241,1394.3123295532578,1011.4687014051516,1002.3821377269061,16.8093093201168,28
0.3697860535100059,3.68259090594811,-0.22459589220163118,0.8397792750722664,1411.798371367043,1207.0623297881118,1144.8329031150313,16.807001194783926,29
0.3637844190566581,3.83762186463074,-0.20913818175445273,0.8923865403768692,1247.41483735703,987.5078014137217,922.0906017620908,16.804701784000695,30
0.37076945938602013,3.31733382826347,-0.17709712955014292,0.6570934070649548,1194.1395425932174,1130.435637860909,874.2661659042274,16.792537349709125,31
0.36433352063673063,3.6198663661277397,-0.21369337464010235,0.8843528996996728,1055.368389744988,1054.7646756372983,944.7438383366134,16.80514430482595,32
0.38453611690210715,3.73296531560878,-0.22238970520734333,0.8085347524327533,1504.7825190918984,1130.5019291871934,1052.128277579433,16.82321852031076,33
0.38472163284470223,3.92876570347306,-0.23384387295373638,1.015142225656768,1247.0992270335564,1056.1753575543207,1002.0221942348908,16.817003135927525,34
0.3867001025878781,4.00005437988024,-0.20583445427261346,0.9839203209867624,1560.9215405732937,1191.1313958024743,1072.1635303643507,16.84675816424572,35
0.37879997585114594,3.55321583618763,-0.2558874069899949,0.9334401624869657,1252.0163798455474,1157.4445235330022,1018.1513651652015,16.85393497036433,36
0.37058201134658025,3.53215548608783,-0.1626056439540529,0.929066645846579,1171.6826868202272,1052.4437295815778,932.0220191589395,16.861801104305822,37
0.3675191369261877,3.88368681536926,-0.20405687048714083,1.1437030020907573,1184.2611276065827,886.1925615413905,785.2693794241662,16.86037864012958,38
0.3755150722677882,3.5828038020359303,-0.2088700060279375,1.0067242523891293,1245.9600986443877,1180.2705802570158,997.507255981493,16.855115100663696,39
0.3765652269460701,3.56909022724551,-0.22890177801021708,0.966376557291321,1365.1921402945786,1077.0614723426074,1074.5718941614634,16.872552515217837,40
0.37267805120846814,3.92910656463074,-0.2449684923410377,1.1560327757490763,1181.90999436276,1076.1478731659056,960.5416718014416,16.888195921246183,41
0.3617855683718954,3.40922025748503,-0.22883431123318523,0.7725326282269194,1289.9452839729902,1140.123307230382,987.0617960491778,16.891950180889644,42
0.3643474717909268,3.5023179611776403,-0.22293719290762448,0.8384058311417673,1312.1048828601379,1028.20597741456,934.48191946829,16.926889758038364,43
0.3703629875573694,3.6880690316966103,-0.2122608389928506,0.7530037490106727,1281.6729502578946,1103.3060056104414,1066.5601119964913,16.933478435020238,44
0.364760904172718,3.67484848822355,-0.21580663509410125,0.7985281120235546,1306.7615499419146,1122.567503319138,1002.5136020327957,16.922457988451754,45
0.3602856938053884,3.60714494077844,-0.2288761871992657,0.9138076089299276,1192.0463060731042,1008.5468941771661,935.6000245745615,16.927962944787886,46
0.3634914892315588,3.28711283455089,-0.2177404458765511,1.0021220083645996,1112.552841470718,1056.0930556195806,954.552006905053,16.966203550366693,47
0.37239593473122184,3.63794418109781,-0.1981112089226366,0.9922486580171128,1240.0667682529622,1080.3260041816084,957.5049928455956,17.01165203512202,48
0.3650682807785325,3.57428227309381,-0.2439760323270815,0.9702901516252158,1293.7600476445741,923.360911320562,906.6456985990418,17.00125551963865,49
0.36346608298728095,3.23046292750499,-0.2326208541960902,0.5695541235001444,1346.6387211782007,1056.66415561927,997.0550629023465,17.006679459093668,50
0.3679854323110025,4.14305172233533,-0.20129558089159486,0.8464285513992644,1365.4722160156753,1259.1910388802771,923.6981937593106,17.01123017121022,51
0.3649700826741345,3.91343912499002,-0.23002678708283006,1.0518369678748067,1346.6576596673858,907.8152174627293,895.255046630418,17.011425493311968,52
0.3696539561636968,3.4973389535529,-0.22629382865979486,0.9114188446411005,1219.5769515891404,849.1931467622247,842.5006084344395,17.00833898241265,53
,,,,,,,17.00429231074961,54
0.3796115654001505,3.38196353848304,-0.19975753819959935,0.88152882904593,1223.991280135471,1010.3683549680954,970.7113722606808,17.020777229888264,55
0.36853454800159297,3.56384948694611,-0.261851079211327,1.0521803938569505,1250.6560945594902,1025.9084516007836,909.3238117801787,17.011809684506385,56
0.3556351521593394,3.3645126645708503,-0.20109503922769056,0.8570971078248655,1140.6105995998619,1024.41461478627,1015.1107848298878,16.993489984155993,57
0.3654900359295633,3.36594915087824,-0.2354392774030036,0.9068150190500002,1277.3084309843794,966.0088968073122,903.6991975609135,17.0247110665159,58
0.36528910567249506,3.37726452395209,-0.2359223179221648,0.7720586224914157,1211.4451126160343,1007.8397633312927,939.1421496864539,17.052474678127645,59
0.3627691094882105,3.19766112788423,-0.1934517433491942,0.7236646680205032,1361.1312730924858,973.7395257959597,930.2953125884725,17.101802913196366,60
0.3835365834151448,4.2190820209181705,-0.22161649214049323,1.0358829537066336,1512.4108760551237,989.530206834186,953.3259371226779,17.134579437607645,61
0.3665644383849499,3.39823357195609,-0.22253617494019798,0.9053520870756233,1131.8019763885213,1001.9857174935162,931.5804124057746,17.186703772530187,62
0.3788788233945197,3.6020198498004,-0.22067912272526227,0.7471341018248916,1293.9775750929496,1136.4183492031457,1022.1260515385536,17.168228014289287,63
0.3694949878516542,3.52209399512974,-0.26108617173896054,0.9601407123486565,1080.7311621907024,1050.2750918120198,980.2779446947262,17.169414691220545,64
0.36076815856455047,3.71472924367266,-0.20640797797670402,0.7754524000877341,1286.3425318321472,1018.6787699499604,976.1481493341911,17.187202817937436,65
0.3798584318650137,3.63362863536926,-0.21637189846350416,0.6831085412374795,1346.8442257306745,1065.170414513631,1022.0152090041358,17.158025326077603,66
0.3737110142164795,3.89794820273454,-0.22001393176788778,1.0365699450363763,1231.8452054148045,1085.8813762933992,957.2971139550954,17.170365859291007,67
0.36409526813480936,3.4251494298004,-0.23186220492957252,0.767186932617236,1319.0322826859217,1130.6892302532124,1091.0523158244664,17.228564684591667,68
0.37763505357429433,3.54699512005988,-0.170044008106781,0.5701923309479024,1168.2383624797396,1050.6246810728214,1040.5050277450975,17.227105311269014,69
0.3630930260192654,3.88612153792415,-0.22303259665327077,0.8712905938082396,1383.9404632079531,1028.784263486516,1028.1787200388571,17.23906804246275,70
0.35849725827800355,3.34854088461078,-0.22692101664566214,0.7683243224475342,1232.149949854917,1024.684587688224,989.7568740534822,17.23241100723713,71
0.36066749115475644,3.2774165519760396,-0.2019759508866454,0.716362575776929,1151.0369673731982,1049.2597797541664,1019.0373617011011,17.229352245500916,72
0.36214445196946116,3.42143039109781,-0.18576121657190306,0.6565486092113066,1101.9078074517038,1093.4371519984836,1081.2927434831051,17.214472970468425,73
0.36492253622692394,3.63606944473054,-0.19499164284273646,0.8108890670155939,1498.2318413330288,1251.5094360486419,1198.5343840429339,17.204421968434804,74
0.37318737781601835,3.44505937349301,-0.198238323391875,0.7078021173214886,1280.4063728269837,1094.9389340329749,1072.855236260701,17.19528563713224,75
0.3699456041773605,3.62795573181637,-0.20122499166582256,0.7877674117528035,1150.61166168881,995.0620676520889,915.9304878768295,17.190702137821553,76
0.3867895240080928,3.3722368218762497,-0.20404255812975144,0.5941767386973065,1485.309146404218,1320.1557517719045,1178.5517223096433,17.192540366702197,77
0.38773034628050185,3.65237599904192,-0.20989127485727557,1.0164797228012157,1582.8780777061766,1006.7763263702572,995.121550121384,6.361355239094255,0
0.3643796594637286,3.78487360047904,-0.2072078621864206,1.5787203649724608,1324.0930634477722,1065.0704630103096,879.0129364072218,6.3467501236615185,1
0.3690079048776339,3.6819274440519,-0.20407076626031112,1.1294038454031599,896.1648982966647,872.1915570948722,822.2866688210273,6.380860676811505,2
0.3958710306863401,3.9936997540119696,-0.24622964481134835,1.1179420112666696,1892.5656346128403,943.8671899431299,922.0718802953868,6.382170858874208,3
0.376124723906386,3.97348547,-0.29358675215721686,1.481837261809022,1134.4003048562051,1025.443576499995,933.9327879897871,6.3619605187282815,4
0.36733775961208853,4.16397816269461,-0.26427971922839016,1.7191190021106957,1101.7631963886297,940.9467355605524,850.9153136164662,6.385541640199797,5
0.35992058529339616,3.8005349533133703,-0.28472219759577694,1.4385026042122426,995.8219432759644,931.6384936800445,925.3193468536338,6.423305116963903,6
0.35707851742828944,3.52855209670658,-0.22704632139457726,1.3395126510821767,971.099761383388,868.8171918651371,859.3342399315909,6.468151303444817,7
0.36226514710573215,4.0926529654490995,-0.24119268874534824,1.535756656154815,1053.1880806790218,997.9327461801188,958.0177393340272,6.494884402639627,8
0.3764003056337608,3.99122851061876,-0.19515708636821966,1.081072840440373,1170.1203590631123,1038.4835898183865,903.9310632155325,6.517512505325925,9
0.35808738287172914,3.6399406535928103,-0.21871370014811034,1.352168876347001,1149.8487362280932,1107.0002103794018,864.3919201739888,6.5634755700196585,10
0.3536824327581846,3.67437980413174,-0.25897132697062925,1.4387211458058182,954.3660865503962,924.4119243706705,887.5887191812278,6.542100857347286,11
0.37333364974279115,3.93658724968064,-0.29336922768496093,1.634360682272499,1012.7613966199328,920.0095606775659,878.5670115594174,6.525184933887058,12
0.3990537839415418,4.64340546778444,-0.1749171673520495,1.063652567417086,1639.43400367069,1351.2732385386464,1028.9093646854917,6.529374828581783,13
0.3880499854586344,4.949334443612781,-0.2241198210207751,1.448194534755209,1177.7440579082736,1127.8275639754954,1049.0588234963432,6.562615754755768,14
0.35417853569531177,3.43512570546906,-0.22956811452016954,1.2937484292754657,1015.2922239573718,815.9541847647921,804.6504296176383,6.6207508459303845,15
0.36664490180738657,3.72845499207585,-0.24813287513514287,1.1800635054238215,1024.3302691667727,1020.6515878006192,844.8175408880064,6.689423439135556,16
0.3541269241086149,3.6598992917365196,-0.2365505184733661,1.1198748448307896,913.0761769543145,868.3597448709277,782.9680561755125,6.736162574775577,17
0.34855307284114606,3.4172061474650697,-0.23251989446132695,1.0659361130502996,1169.971881714743,1006.0162437694847,902.9330189916612,6.750776961603584,18
0.38678335463766333,3.58238381239521,-0.20714351519986524,0.8127918740864217,1563.86115303361,1029.6116417794362,965.6211086338722,6.745749485774617,19
0.37805167131924367,3.7381025801996,-0.2085564058806463,1.0553959868575769,1326.297480603226,1032.9427925203186,944.597131419716,6.7360058616411855,20
0.3607737502019608,3.49945107536926,-0.24779041954016195,1.1510966574358008,1016.1294508261803,998.5158365678718,924.8223230579451,6.736527412799816,21
0.36398350849833233,3.62819920407185,-0.21972409351370187,1.1832030302174292,1227.3756769841887,957.1721432757017,905.7391831093973,6.710367799360743,22
0.3788190952864656,3.75337437742515,-0.2505824203662375,1.1462478310796014,1130.5393575809042,1080.3732792526332,1034.447322723404,6.674708900803164,23
0.3533320053003843,3.64314840055888,-0.20784012030569077,1.0689358013873695,931.5800257027678,923.9014604346442,918.7564392803899,6.669047484068145,24
0.3615381648300295,3.6389606777644703,-0.26150403791891214,1.326516320626248,1099.4169379439147,1068.1618125056432,889.3403981913716,6.672008678195084,25
0.3653264566245951,3.76835400794411,-0.16757181074844657,1.1614991865653028,980.2527690016802,927.7791657256853,915.6705215541215,6.668967364683553,26
0.358999784642332,3.6773866864870195,-0.2717371942773962,1.3500638932261415,1193.829859890106,1162.7575728092497,956.646829903773,6.6689260549599325,27
0.36689777313639155,3.44818190516966,-0.22441004152543811,1.267168003385077,997.8102600076783,969.9520194572303,936.6701473070672,6.726774325006609,28
0.36798325383997127,4.20724926930139,-0.262642659159221,1.5992282489067229,945.7919395962165,895.2836767695073,866.324801299819,6.76182401348159,29
0.3828511355938737,3.99610404253493,-0.1831627200068037,1.3846632707553344,990.4374026061341,986.2250806987846,902.7229223742145,6.771933544683378,30
0.3791635774973253,3.9607275238123805,-0.22049743295295576,1.4690793187050186,1082.5023615764485,968.471168639611,962.2442737579339,6.779711480670358,31
0.38606946319634566,3.86636376439122,-0.20703829917108824,1.356740107185514,1097.9968311428904,967.0212006274451,947.4226668871922,6.8313260244677245,32
0.3631231870304002,3.80431486007984,-0.23190171369122103,1.3447748440107432,1137.4902518471858,1040.6826895240802,972.2878686979733,6.831262902766351,33
0.3563254898947178,3.65116472457086,-0.1909435364375925,1.24230794965018,997.818214885861,944.1974143578973,927.5339570286765,6.833162040003568,34
0.3588813670371087,3.8870528193014,-0.22428593994786586,0.8904019648786101,1277.4915192703625,856.6243892108238,854.4345024625916,6.825175376450396,35
0.3558691335170021,4.3344209151497,-0.20313837302780205,1.4796370570931243,854.8333971268365,842.8768729833522,839.7316994179829,6.826222610922716,36
0.35814298755394824,3.6796448916566797,-0.23242351581920437,1.2911988153439138,1149.9302834095608,969.3159680972915,899.5199601105658,6.793770523275619,37
0.37323029775803324,3.993024118503,-0.21209518537096314,1.3183052897801426,1062.0451890038858,1043.7452697918538,950.3886695436748,6.794395996462157,38
0.3763446999448639,3.4423507446507,-0.19981118238098677,0.8522794610409083,1065.942877639786,1037.0079733369657,1033.3846576712076,6.861089484556555,39
0.39107565911766523,3.87578005387225,-0.1668317900683042,1.2245031497064085,1232.1387950341364,1156.2665785568693,973.7730803181183,6.892029139263933,40
0.37698066463146473,3.8666985387425097,-0.20806481625872053,1.6193121702097946,1051.6771485643812,978.3263503439096,848.9483516643271,6.89578080492635,41
0.37366318527982045,3.86115954493014,-0.20386188229339383,1.3461358842437834,1192.9612374389674,979.4613721946351,806.2738776871779,6.914009108712875,42
0.37373582491123286,4.03598479798403,-0.23006215083094317,1.719110970423646,932.5536459123159,919.6238514477178,891.6914285894619,6.956302295539334,43
0.3549442457511724,4.23200431087825,-0.2807199760912476,1.4445000686665441,1095.368225340055,893.0789748278528,884.6718271288572,7.051507503674312,44
0.3660751336657259,3.49242690079841,-0.22898506236419328,1.2280165197676123,1042.7570847960963,948.5879318806409,896.9657937363978,7.085414906854922,45
0.366679228087488,3.84260695906187,-0.18146980820531505,1.2535243570965866,890.8238386688389,887.0495774186774,885.7419544119665,7.085450436813531,46
0.35020332092516915,3.58226207626747,-0.29876115183350166,1.567881521910505,1267.492486612325,940.557947943657,894.0450999538839,7.047441475047904,47
0.3577195615738145,3.82174138676647,-0.2566172309541403,1.3520061927680294,1132.9478087222444,1027.471853270892,968.1525195186459,7.040057668156646,48
0.3537351806207759,3.70362082201596,-0.22769282207382474,1.3225957543119042,1001.7033441115082,963.9383743173704,930.2637183400376,7.028204743779753,49
0.35367231062645677,3.7611411423752497,-0.2252103254502277,1.2080144785402238,1133.9188751298636,956.2899827812338,937.9079805844622,7.030177858628921,50
0.3431772744869336,3.46382499758483,-0.22154014624131918,1.0775895191836975,1102.6868378866911,897.7404850816196,871.261105711551,7.070728676231262,51
0.35768306752741574,3.68833076437126,-0.2003785216701801,1.0943381168921738,1262.1476657568687,1028.0804056975192,996.1893614303848,7.087809787532791,52
,,,,,,,7.113052583712978,53
0.37187034511135003,3.59330354305389,-0.17550938170036137,0.8043127184197352,1516.1940747478047,1061.185459665686,938.1542685288172,7.106368917411146,54
0.35830692638910505,3.7424789939920204,-0.20987967545339203,1.085853691451434,938.5108122183551,927.5966557322869,880.2260294802691,7.120050892596147,55
0.35184399658583254,3.52782776674651,-0.21841191577185443,1.1791455368212054,999.6489958353513,960.9310010195346,959.9386346828481,7.12342295171679,56
0.3642710420954585,3.64866304714571,-0.24875510614403426,1.2938373573165984,960.8900856168189,955.71952503784,810.2367379654688,7.125291958699261,57
0.3734639065438505,4.13454236700599,-0.22865616863608726,1.281483494583746,1009.5081372941027,892.9801401566884,852.2342999126981,7.1861443968077765,58
0.3734421639658798,3.92585012321357,-0.24755678219133165,1.0652070482846332,1188.6571866284955,1007.6902969686337,947.1323928146417,7.225585800396882,59
0.36616103503370023,3.72351859209581,-0.22140820964465188,1.1797298873683548,1186.664886961696,1059.4214314231963,1003.5238565975387,7.282113968802246,60
0.36864060616524685,3.7541230546107798,-0.2463727218416083,1.4877573060644274,979.4558431043973,908.4757235800353,800.3313267145537,7.381844910012607,61
0.36483615731764496,3.80325575576846,-0.26529814800002494,1.6944277573021624,776.1912252837368,754.8891861066405,737.4379391356972,7.410264949020796,62
0.3657696329644041,3.98591472864272,-0.25379190782366834,1.6489457613914125,932.3768129109102,827.785168223192,802.9134556570154,7.382515205394487,63
0.3687608797642924,3.80580612764471,-0.20922063585356251,1.3888384641392246,1054.6015494864112,961.2730696068595,955.4675529317612,7.3582616477266605,64
0.3664860453664589,3.8907657711976102,-0.258324496394503,1.5614913799201169,945.2553675587865,939.875779429538,844.52727715689,7.317562646393373,65
0.3930034500636101,4.42584474708583,-0.2850972593303051,1.4557800240995977,966.7718901121123,907.8332890850936,884.9415801759353,7.302335658717887,66
0.3609914420972012,3.73798693087824,-0.1826151686419776,1.6612410266481437,1056.560859013346,1030.3803702735172,982.5448721969663,7.252556950024179,67
0.35720277525879374,3.70766854826347,-0.21344271701097825,1.2671518392312278,1046.6899147762513,908.8358968049774,906.2869227590803,7.2252608847435305,68
0.353540933401363,3.5580365868463097,-0.21949081271634835,1.4726633886456044,1054.7153776453454,843.4242275338747,755.6721246967277,7.202820481194177,69
0.3595002608605291,3.8687497924950103,-0.29385937081698044,1.360818266108276,954.1922983603165,873.4414963556694,764.379112074714,7.200027288341307,70
0.3487638826550311,4.1135489717764395,-0.22450572366240865,1.577233928200867,1048.0682951899962,908.8544672491179,796.85474874847,7.238309240863845,71
0.34909577304525036,3.53382327103793,-0.2155181425528848,1.1686270806581094,923.8167997623358,838.5642969193326,800.9909754555875,7.249044516436744,72
0.345498927941687,3.94238797616766,-0.2279936495576432,1.1453460893699585,1046.9914525087256,950.3459071801178,864.1751798075547,7.234752696686854,73
0.35182607494483414,4.17221969854291,-0.2540610183436317,1.3914091355558451,1008.193426613824,953.0535820380337,812.4474378576914,7.254365781511055,74
0.35167985922527706,3.52731038820359,-0.2053119283625148,1.1121671951294179,974.9820647039732,954.8109224838805,923.229091214845,7.331363567787761,75
0.3571086781368032,3.73013495063873,-0.2412424962334786,1.2111501609023811,921.700441504839,912.2768597311997,910.5373801409987,7.418868686294289,76
0.3776615568242739,4.1099942768463,-0.24249706410748328,1.253542804616905,1444.7760049044925,988.7030239264735,934.9616094118795,7.458680045261012,77
0.36766147791635534,3.33317778528942,-0.14021298997755308,0.89688506307753,1104.380519094106,990.2329815811928,983.0332581548358,5.188080385144023,0
0.3754769871772311,3.8424852229341298,-0.1319573846846147,0.8494770072531983,1219.078840004056,1167.7698997693503,1080.771507292215,5.264697853697644,1
0.3632752850760832,4.21844899305389,-0.16142099114651454,1.0852984879576644,1318.2070387437711,1028.4166238164148,938.5707346597897,5.318135094276993,2
0.3674008406749169,3.74459720261477,-0.1354224986958516,1.2499305469149862,1341.2892338939437,1103.9953739111545,884.9175006646128,5.346531870177511,3
0.36774941394079724,3.53615451788423,-0.16493895686157448,0.9832173541055318,1318.3650040311613,1139.1800959407178,937.2400871504635,5.357814806506145,4
0.3629078692681387,3.83503497191617,-0.14318057758063443,1.1329692076401336,1139.7581138898472,986.4288264878479,871.3718183215221,5.335594073290434,5
0.3768085445760233,4.10416920313373,-0.10636361482942415,1.4019453163080158,1175.5354888120314,1120.5105379649153,1068.1530986039202,5.3041519966572,6
0.3650166303865965,3.77653467572855,-0.10866657156365282,0.7898899615000086,1188.5631169874343,1173.1754636636156,903.391103998523,5.306069014981478,7
0.36077808294448666,3.90914792648703,-0.11162105656541484,0.8635222259674817,1299.4982523353972,1190.8060257590898,938.0256865040399,5.318598721538336,8
0.34987191606293444,4.06290065582834,-0.14398811930070715,1.194778869442091,1269.303287937544,1250.878430431485,941.4143290385372,5.309810666803337,9
0.3446747190932304,3.7969498243513,-0.10698843520647701,0.9213394791110265,1274.531894228553,959.782009243979,921.9779537802815,5.324942209038923,10
0.3524700712190143,3.14939884003992,-0.14298240372183688,0.791852889504939,1262.2536984153414,1244.8383599933989,1201.387505551439,5.414584980360999,11
0.34725038053914214,3.30813057700599,-0.13421187206358234,1.12594461479961,1200.228195261433,1155.7507816131317,1074.8384972227436,5.449701341475379,12
0.349807109072401,3.2060122262475,-0.11722525769540966,0.767790858233588,1232.7065924190665,1083.2890189653074,989.9750491787179,5.425199316924417,13
0.34343975781849023,3.1424720543712503,-0.14392519395369913,0.8474916816079454,1264.7928610289478,1096.5407290058654,974.3392704971418,5.37742149277673,14
0.36288728468664705,3.5079117362475003,-0.12052322325185429,0.9783092359653578,1304.850154580159,1224.1356881415031,1157.6449193848116,5.417334581267674,15
0.35169259864648844,3.63949022992016,-0.1336168861566665,0.9003103833567856,1212.6841305615224,1204.6444571431712,1005.5561241413806,5.478232688219624,16
0.3511363808320782,3.6468248316167697,-0.13866391908523332,0.9046865368125223,1246.0552782934228,1188.3786636303787,1057.8716725569286,5.538449993430348,17
0.3605695409548081,3.6398067438523,-0.13280569885369428,1.0406825414814849,1189.3043703580984,1002.7332783856222,940.7938274969632,5.568710585150924,18
0.3725393348222036,3.88789279858284,-0.16211765878495515,1.1792300961803353,1313.2394858524542,1099.2433305148636,946.9122802822101,5.581440083468667,19
0.381002677187055,3.7154657472455,-0.14608596061632723,0.9893764303111965,1275.9896412130236,1123.797706769783,924.6470363894657,5.606387982550217,20
0.3747447051241111,3.9465635253493003,-0.15049561842428005,0.9647819802473752,1662.6075920434935,1229.728265355813,905.8383559244934,5.575754243400553,21
0.36276571749548286,3.33059697938124,-0.1518754996569634,0.8417406736236153,1227.8902252554474,1158.1945071295997,933.0144766307683,5.567215153029949,22
0.40072089640987574,5.08787015698603,-0.14815366220418308,0.8200560351225374,1445.2230244540087,1296.8177737180476,1203.854915884528,5.554651651299604,23
0.3719891669870378,4.13515104764471,-0.13575963487949658,1.376874421350185,1155.2759353598194,1028.8559088010795,845.0454881616062,5.55033852552722,24
0.36022754016695685,3.35042170778443,-0.1638824264180695,1.030661245534887,1259.3698159481742,1230.9813837701276,1169.538222133011,5.539612929065225,25
0.36093764202489925,3.75142051257485,-0.15813966883103578,1.2190991696371203,1199.4647931268053,1082.6806201234033,990.8402233940201,5.5493531509900045,26
0.36081697557086123,3.68709514267465,-0.17681960289097298,1.1558716782024439,1265.5846620606615,1167.6345421108176,1003.0177183137058,5.551792637682951,27
0.3642893512204874,3.6482308838922197,-0.12029801991469977,1.3985660949512884,1249.2690218818398,1056.4762835567406,946.2354569855246,5.559867663323683,28
0.3617790967072406,3.7795659053093797,-0.12741688085498576,1.0339804443547083,1247.850826224534,1183.7319534279334,959.9461428963746,5.5884212327593055,29
0.35044932815720814,3.88010777321358,-0.10510474629670712,1.141905085223189,1218.3472375390882,1209.1934887469383,944.2357166239628,5.639408214402046,30
0.35148171727391364,3.70377299217565,-0.12096851273516936,0.9555492799832872,1205.152930093121,952.537606300788,837.8351543482671,5.646649432562921,31
0.404616268937436,3.41656094598802,-0.11786572439703348,0.5192195829293635,1856.7318570384457,1318.8962293287293,1300.077469682167,5.640044392165297,32
0.37546346083052057,3.62854006522954,-0.11612227454186626,0.7848007229402745,1231.6071950016453,1216.913114563254,1139.607675025142,5.661429975343708,33
0.34836528280804335,3.46157287922155,-0.12459376335461642,1.059238973505547,1194.8237448803216,1075.3694724875763,784.2292034615997,5.7239173179672385,34
0.35789402384362257,3.90000554329341,-0.1411875014554114,1.0607681142214629,1273.1001634147242,923.5322189184169,863.0848136066629,5.73467494905675,35
0.35476024712175425,3.46822575860279,-0.13216243857076504,0.8903236812481841,1340.2686938384006,1039.1291667734229,906.9471504216699,5.718255978033419,36
0.3474677468981494,3.18101979922156,-0.16318008014130422,0.7579558025911934,1269.218094343966,1183.0185134537776,871.9793951498635,5.706546625075799,37
0.3856487986745122,3.58074646147705,-0.12987203370753272,0.9402019431771844,1269.494841326094,1239.5215518784953,1015.1781901152655,5.746887826006663,38
